OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
4933411O13Rik,71135,PROTEIN_CODING
Tmem217,71138,PROTEIN_CODING
4933408K01Rik,71139,PROTEIN_CODING
4933413I22Rik,71140,PROTEIN_CODING
4933424L07Rik,71143,PROTEIN_CODING
Tex52,71149,PROTEIN_CODING
4933424C09Rik,71155,PROTEIN_CODING
Lrrc72,71156,PROTEIN_CODING
4933416I08Rik,71159,PROTEIN_CODING
4933421I07Rik,71162,PROTEIN_CODING
Zfp626,71163,PROTEIN_CODING
4933424G06Rik,71166,PROTEIN_CODING
4933421H06Rik,71168,PROTEIN_CODING
4933423N03Rik,71170,PROTEIN_CODING
4933415J04Rik,71172,PROTEIN_CODING
4933411E06Rik,71181,PROTEIN_CODING
4933424C08Rik,71185,PROTEIN_CODING
4933426I03Rik,71189,PROTEIN_CODING
4933425M03Rik,71190,PROTEIN_CODING
4933427I18Rik,71199,PROTEIN_CODING
4933431M02Rik,71205,PROTEIN_CODING
4933434C23Rik,71210,PROTEIN_CODING
4933436F18Rik,71215,PROTEIN_CODING
4933427C19Rik,71216,PROTEIN_CODING
4933428L01Rik,71218,PROTEIN_CODING
4933427J07Rik,71220,PROTEIN_CODING
Daw1,71227,PROTEIN_CODING
4933435G04Rik,71237,PROTEIN_CODING
4933437I04Rik,71246,PROTEIN_CODING
4933428M09Rik,71248,PROTEIN_CODING
4933428C20Rik,71250,PROTEIN_CODING
4933430L12Rik,71251,PROTEIN_CODING
4933433M23Rik,71259,PROTEIN_CODING
4933436P19Rik,71266,PROTEIN_CODING
4933435N07Rik,71277,PROTEIN_CODING
4933430A20Rik,71278,PROTEIN_CODING
4933439J24Rik,71286,PROTEIN_CODING
4933440K10Rik,71288,PROTEIN_CODING
4933436N17Rik,71289,PROTEIN_CODING
4933435E02Rik,71291,PROTEIN_CODING
Nr5a1os,71294,PROTEIN_CODING
4933439N06Rik,71299,PROTEIN_CODING
Rnf148,71300,PROTEIN_CODING
4933437G19Rik,71303,PROTEIN_CODING
4933430H06Rik,71308,PROTEIN_CODING
4933428L12Rik,71311,PROTEIN_CODING
4933431C10Rik,71322,PROTEIN_CODING
5430402P08Rik,71327,PROTEIN_CODING
5430408I23Rik,71333,PROTEIN_CODING
5430416G10Rik,71334,PROTEIN_CODING
5430430K15Rik,71335,PROTEIN_CODING
5430402M21Rik,71337,PROTEIN_CODING
5430434N17Rik,71341,PROTEIN_CODING
5430439M09Rik,71348,PROTEIN_CODING
5430402E10Rik,71351,PROTEIN_CODING
5230401M06Rik,71353,PROTEIN_CODING
Krtap7-1,71363,PROTEIN_CODING
Krtap16-3,71369,PROTEIN_CODING
5430433H01Rik,71370,PROTEIN_CODING
5430440L12Rik,71384,PROTEIN_CODING
5430434G16Rik,71385,PROTEIN_CODING
Krtap28-13,71386,PROTEIN_CODING
5430401F13Rik,71392,PROTEIN_CODING
Fam83c,71405,PROTEIN_CODING
5430410E06Rik,71413,PROTEIN_CODING
5430427G11Rik,71414,PROTEIN_CODING
5530400N10Rik,71420,PROTEIN_CODING
5430430B14Rik,71424,PROTEIN_CODING
5430416B10Rik,71430,PROTEIN_CODING
5530402H23Rik,71443,PROTEIN_CODING
5530402G07Rik,71447,PROTEIN_CODING
Krtap2-4,71453,PROTEIN_CODING
8430401P03Rik,71456,PROTEIN_CODING
8430413B15Rik,71465,PROTEIN_CODING
8430415D16Rik,71466,PROTEIN_CODING
8430422J01Rik,71471,PROTEIN_CODING
8430413D17Rik,71475,PROTEIN_CODING
8430418B16Rik,71491,PROTEIN_CODING
8430406P12Rik,71494,PROTEIN_CODING
8430425A16Rik,71501,PROTEIN_CODING
8430437B07Rik,71507,PROTEIN_CODING
Zfp935,71508,PROTEIN_CODING
9030601B04Rik,71511,PROTEIN_CODING
9030419F21Rik,71512,PROTEIN_CODING
Ggt6,71522,PROTEIN_CODING
Fam217b,71532,PROTEIN_CODING
9030407C09Rik,71533,PROTEIN_CODING
9030408N04Rik,71534,PROTEIN_CODING
8430437O03Rik,71536,PROTEIN_CODING
8430439C15Rik,71542,PROTEIN_CODING
8430427G23Rik,71554,PROTEIN_CODING
8430434A19Rik,71556,PROTEIN_CODING
Izumo4,71564,PROTEIN_CODING
9030418E23Rik,71565,PROTEIN_CODING
9030613N10Rik,71569,PROTEIN_CODING
9130025I19Rik,71573,PROTEIN_CODING
Tmem238l,71576,PROTEIN_CODING
9130403I23Rik,71585,PROTEIN_CODING
9130009M17Rik,71588,PROTEIN_CODING
9130009I01Rik,71594,PROTEIN_CODING
9130413E14Rik,71604,PROTEIN_CODING
9130022K11Rik,71611,PROTEIN_CODING
4833404L02Rik,71621,PROTEIN_CODING
Krtap5-2,71623,PROTEIN_CODING
4930415K08Rik,71641,PROTEIN_CODING
4930513L20Rik,71656,PROTEIN_CODING
Srrm3os,71657,PROTEIN_CODING
0610009F21Rik,71671,PROTEIN_CODING
0610009K14Rik,71681,PROTEIN_CODING
Wdr27,71682,PROTEIN_CODING
0610042B02Rik,71688,PROTEIN_CODING
Pnma8a,71691,PROTEIN_CODING
0710005I21Rik,71692,PROTEIN_CODING
0910001E24Rik,71695,PROTEIN_CODING
0710008F09Rik,71697,PROTEIN_CODING
1200003I10Rik,71719,PROTEIN_CODING
1200015M12Rik,71739,PROTEIN_CODING
Slc16a14,71781,PROTEIN_CODING
Maskbp3,71783,PROTEIN_CODING
1500010C09Rik,71802,PROTEIN_CODING
2610027H17Rik,71811,PROTEIN_CODING
2610028J07Rik,71813,PROTEIN_CODING
1700001F09Rik,71826,PROTEIN_CODING
Btbd35f1,71847,PROTEIN_CODING
1700015O11Rik,71855,PROTEIN_CODING
Tex44,71863,PROTEIN_CODING
Mab21l4,71874,PROTEIN_CODING
2300010F08Rik,71875,PROTEIN_CODING
2310002L09Rik,71886,PROTEIN_CODING
2310058F05Rik,71915,PROTEIN_CODING
Ift88os,71931,PROTEIN_CODING
Erv3,71995,PROTEIN_CODING
1500005C15Rik,72019,PROTEIN_CODING
2010313P22Rik,72070,PROTEIN_CODING
2010013B24Rik,72079,PROTEIN_CODING
Dennd2d,72121,PROTEIN_CODING
Ccdc71l,72123,PROTEIN_CODING
2610008E11Rik,72128,PROTEIN_CODING
Zfp1006,72139,PROTEIN_CODING
2610020P09Rik,72153,PROTEIN_CODING
2610037P13Rik,72197,PROTEIN_CODING
1700001I21Rik,72206,PROTEIN_CODING
1700003K11Rik,72207,PROTEIN_CODING
1700022C07Rik,72210,PROTEIN_CODING
1700019H22Rik,72212,PROTEIN_CODING
Spmap1,72215,PROTEIN_CODING
Spata31d1a,72219,PROTEIN_CODING
1700015P03Rik,72223,PROTEIN_CODING
1700019L13Rik,72226,PROTEIN_CODING
1700021L22Rik,72228,PROTEIN_CODING
1700023G08Rik,72233,PROTEIN_CODING
1700020B03Rik,72234,PROTEIN_CODING
1700021J08Rik,72235,PROTEIN_CODING
1700007M16Rik,72237,PROTEIN_CODING
1600014C23Rik,72240,PROTEIN_CODING
1700013K18Rik,72247,PROTEIN_CODING
Smim24,72273,PROTEIN_CODING
Fam186a,72277,PROTEIN_CODING
2210402A03Rik,72280,PROTEIN_CODING
1810062G17Rik,72282,PROTEIN_CODING
1700029B24Rik,72283,PROTEIN_CODING
2210402C17Rik,72288,PROTEIN_CODING
2210009P08Rik,72292,PROTEIN_CODING
1810057I12Rik,72302,PROTEIN_CODING
2310004O12Rik,72311,PROTEIN_CODING
Ccdc74a,72315,PROTEIN_CODING
2310021N16Rik,72331,PROTEIN_CODING
2610001N11Rik,72332,PROTEIN_CODING
2600002B07Rik,72343,PROTEIN_CODING
2210011G09Rik,72347,PROTEIN_CODING
2210411A11Rik,72358,PROTEIN_CODING
2210020O09Rik,72359,PROTEIN_CODING
2210411G17Rik,72372,PROTEIN_CODING
2210416J07Rik,72374,PROTEIN_CODING
2210412B16Rik,72375,PROTEIN_CODING
2210409O19Rik,72379,PROTEIN_CODING
2310050P20Rik,72389,PROTEIN_CODING
2310081O03Rik,72406,PROTEIN_CODING
3300002I10Rik,72411,PROTEIN_CODING
2310065H11Rik,72435,PROTEIN_CODING
2610007B07Rik,72439,PROTEIN_CODING
2610011E03Rik,72460,PROTEIN_CODING
2610204G07Rik,72468,PROTEIN_CODING
2610301H18Rik,72489,PROTEIN_CODING
2610202C22Rik,72493,PROTEIN_CODING
Ier5l,72500,PROTEIN_CODING
2610319H10Rik,72505,PROTEIN_CODING
2700005E23Rik,72523,PROTEIN_CODING
2610529L02Rik,72527,PROTEIN_CODING
2610317O13Rik,72531,PROTEIN_CODING
2700008E08Rik,72539,PROTEIN_CODING
2700003L17Rik,72541,PROTEIN_CODING
2700008L21Rik,72547,PROTEIN_CODING
2700063P09Rik,72564,PROTEIN_CODING
2700054A04Rik,72595,PROTEIN_CODING
2700054B07Rik,72596,PROTEIN_CODING
2700088M07Rik,72617,PROTEIN_CODING
2700078F05Rik,72626,PROTEIN_CODING
Smim18,72632,PROTEIN_CODING
2810019C22Rik,72633,PROTEIN_CODING
2810017D21Rik,72638,PROTEIN_CODING
2810039B14Rik,72665,PROTEIN_CODING
2810047J09Rik,72666,PROTEIN_CODING
2810047F03Rik,72689,PROTEIN_CODING
2810036E18Rik,72694,PROTEIN_CODING
2810043O03Rik,72697,PROTEIN_CODING
2810037O22Rik,72711,PROTEIN_CODING
2810038L03Rik,72712,PROTEIN_CODING
2810040C05Rik,72719,PROTEIN_CODING
2810410P21Rik,72731,PROTEIN_CODING
Foxd3os,72763,PROTEIN_CODING
2810427A07Rik,72767,PROTEIN_CODING
2810449G22Rik,72773,PROTEIN_CODING
2810455B08Rik,72777,PROTEIN_CODING
2810468A05Rik,72781,PROTEIN_CODING
2810452K05Rik,72784,PROTEIN_CODING
2810488O17Rik,72801,PROTEIN_CODING
2810455D13Rik,72810,PROTEIN_CODING
2810461L16Rik,72820,PROTEIN_CODING
2810487C13Rik,72837,PROTEIN_CODING
2810481J17Rik,72840,PROTEIN_CODING
2900024I21Rik,72845,PROTEIN_CODING
2900034C19Rik,72854,PROTEIN_CODING
2900024D18Rik,72855,PROTEIN_CODING
2900017G11Rik,72860,PROTEIN_CODING
2900018N21Rik,72864,PROTEIN_CODING
2900036C06Rik,72867,PROTEIN_CODING
2900022P04Rik,72868,PROTEIN_CODING
Bbof1,72873,PROTEIN_CODING
2900009J20Rik,72876,PROTEIN_CODING
2900003A17Rik,72877,PROTEIN_CODING
2900018K06Rik,72892,PROTEIN_CODING
2900006B11Rik,72897,PROTEIN_CODING
Asphd2,72898,PROTEIN_CODING
2900011F02Rik,72901,PROTEIN_CODING
2900035J10Rik,72905,PROTEIN_CODING
2900042A17Rik,72906,PROTEIN_CODING
2900016D18Rik,72912,PROTEIN_CODING
2900006A17Rik,72913,PROTEIN_CODING
2900012M01Rik,72914,PROTEIN_CODING
2900017F05Rik,72915,PROTEIN_CODING
2900019E01Rik,72918,PROTEIN_CODING
2900019A20Rik,72919,PROTEIN_CODING
2900021C02Rik,72920,PROTEIN_CODING
2900011G08Rik,72933,PROTEIN_CODING
2900006G07Rik,72934,PROTEIN_CODING
2900022M12Rik,72940,PROTEIN_CODING
2900042E19Rik,72941,PROTEIN_CODING
2900018E21Rik,72943,PROTEIN_CODING
2900022M07Rik,72951,PROTEIN_CODING
2900042K21Rik,72953,PROTEIN_CODING
2900040J22Rik,72956,PROTEIN_CODING
Zfp493,72958,PROTEIN_CODING
2900056B19Rik,72964,PROTEIN_CODING
2900064B18Rik,72965,PROTEIN_CODING
2900069G24Rik,72968,PROTEIN_CODING
2900063K03Rik,72975,PROTEIN_CODING
2900064K03Rik,72976,PROTEIN_CODING
2900052O17Rik,72983,PROTEIN_CODING
2900057C01Rik,72987,PROTEIN_CODING
2900074G08Rik,72989,PROTEIN_CODING
2900075N08Rik,72991,PROTEIN_CODING
2900046H12Rik,72994,PROTEIN_CODING
2900076A13Rik,73002,PROTEIN_CODING
2900078I11Rik,73004,PROTEIN_CODING
2900072G11Rik,73005,PROTEIN_CODING
2900073C16Rik,73008,PROTEIN_CODING
2900072D07Rik,73012,PROTEIN_CODING
2900054C15Rik,73014,PROTEIN_CODING
2900072G19Rik,73017,PROTEIN_CODING
2900073C17Rik,73020,PROTEIN_CODING
2900046L07Rik,73027,PROTEIN_CODING
2900046F13Rik,73028,PROTEIN_CODING
2900072N19Rik,73033,PROTEIN_CODING
2900064B16Rik,73034,PROTEIN_CODING
2900073N21Rik,73035,PROTEIN_CODING
2900060K15Rik,73041,PROTEIN_CODING
2900064F13Rik,73043,PROTEIN_CODING
2900054C01Rik,73049,PROTEIN_CODING
2900056L01Rik,73050,PROTEIN_CODING
2900076G11Rik,73052,PROTEIN_CODING
2900080J11Rik,73056,PROTEIN_CODING
2900086E13Rik,73057,PROTEIN_CODING
2900080M03Rik,73064,PROTEIN_CODING
2900092O11Rik,73065,PROTEIN_CODING
2900086B20Rik,73074,PROTEIN_CODING
2900084O13Rik,73080,PROTEIN_CODING
2900084C01Rik,73081,PROTEIN_CODING
2900082C11Rik,73083,PROTEIN_CODING
2900084I15Rik,73087,PROTEIN_CODING
2900092C05Rik,73090,PROTEIN_CODING
2900092N11Rik,73096,PROTEIN_CODING
3110005M07Rik,73098,PROTEIN_CODING
3100003L13Rik,73099,PROTEIN_CODING
3110005L21Rik,73104,PROTEIN_CODING
2900092N22Rik,73107,PROTEIN_CODING
3110013M02Rik,73123,PROTEIN_CODING
3110038A09Rik,73126,PROTEIN_CODING
3110039C02Rik,73127,PROTEIN_CODING
3110023J12Rik,73134,PROTEIN_CODING
3110040K02Rik,73140,PROTEIN_CODING
3110031N09Rik,73141,PROTEIN_CODING
3110035F07Rik,73142,PROTEIN_CODING
3110037L02Rik,73145,PROTEIN_CODING
3110018A10Rik,73154,PROTEIN_CODING
3110035C09Rik,73161,PROTEIN_CODING
3110037B15Rik,73164,PROTEIN_CODING
3110027N22Rik,73168,PROTEIN_CODING
3110035G12Rik,73169,PROTEIN_CODING
3110040M04Rik,73176,PROTEIN_CODING
3110047M12Rik,73184,PROTEIN_CODING
3110045A19Rik,73186,PROTEIN_CODING
3110062G12Rik,73188,PROTEIN_CODING
3110043J17Rik,73193,PROTEIN_CODING
3110056J03Rik,73197,PROTEIN_CODING
3110073H01Rik,73201,PROTEIN_CODING
3110076C19Rik,73223,PROTEIN_CODING
Zfp983,73229,PROTEIN_CODING
3110049I03Rik,73238,PROTEIN_CODING
3110054G05Rik,73239,PROTEIN_CODING
3110056K14Rik,73240,PROTEIN_CODING
3110080O07Rik,73241,PROTEIN_CODING
1600017P15Rik,73249,PROTEIN_CODING
1700041M05Rik,73260,PROTEIN_CODING
1700037C18Rik,73261,PROTEIN_CODING
1700036O09Rik,73262,PROTEIN_CODING
1700037N05Rik,73264,PROTEIN_CODING
1700029K24Rik,73271,PROTEIN_CODING
1700037J18Rik,73276,PROTEIN_CODING
Dino,73279,PROTEIN_CODING
1700037F24Rik,73285,PROTEIN_CODING
1700042O05Rik,73290,PROTEIN_CODING
1700040L08Rik,73294,PROTEIN_CODING
Fundc2b,73297,PROTEIN_CODING
1700031F05Rik,73300,PROTEIN_CODING
1700038C09Rik,73305,PROTEIN_CODING
1700044K19Rik,73310,PROTEIN_CODING
Lrrc69,73314,PROTEIN_CODING
1700041L08Rik,73315,PROTEIN_CODING
1700047G07Rik,73323,PROTEIN_CODING
1700040F15Rik,73329,PROTEIN_CODING
1700018P08Rik,73330,PROTEIN_CODING
1700042D02Rik,73337,PROTEIN_CODING
1700034J05Rik,73344,PROTEIN_CODING
Cldn34b2,73347,PROTEIN_CODING
1700048P04Rik,73355,PROTEIN_CODING
1700054O05Rik,73356,PROTEIN_CODING
1700048J15Rik,73357,PROTEIN_CODING
1700061D13Rik,73361,PROTEIN_CODING
1700056E22Rik,73363,PROTEIN_CODING
1700052M09Rik,73367,PROTEIN_CODING
1700052K07Rik,73371,PROTEIN_CODING
1700058P15Rik,73377,PROTEIN_CODING
Prss52,73382,PROTEIN_CODING
Fam177a,73385,PROTEIN_CODING
Msl3l2,73390,PROTEIN_CODING
1700056N10Rik,73392,PROTEIN_CODING
1700056I18Rik,73393,PROTEIN_CODING
Nipsnap3a,73398,PROTEIN_CODING
1700067A10Rik,73406,PROTEIN_CODING
1700065D16Rik,73410,PROTEIN_CODING
1700061A03Rik,73414,PROTEIN_CODING
1700061D14Rik,73416,PROTEIN_CODING
1700047O18Rik,73418,PROTEIN_CODING
Cntrobos,73421,PROTEIN_CODING
1700058M10Rik,73428,PROTEIN_CODING
Zfp974,73430,PROTEIN_CODING
1700057D03Rik,73441,PROTEIN_CODING
1700048C15Rik,73445,PROTEIN_CODING
Smim33,73449,PROTEIN_CODING
1700061H18Rik,73461,PROTEIN_CODING
C2cd6,73463,PROTEIN_CODING
1700057A11Rik,73464,PROTEIN_CODING
Ms4a13,73466,PROTEIN_CODING
1700066M21Rik,73467,PROTEIN_CODING
1700082C01Rik,73479,PROTEIN_CODING
1700074A21Rik,73482,PROTEIN_CODING
1700074A11Rik,73483,PROTEIN_CODING
1700085D07Rik,73491,PROTEIN_CODING
1700085G17Rik,73492,PROTEIN_CODING
1700072G22Rik,73496,PROTEIN_CODING
1700082O11Rik,73510,PROTEIN_CODING
1700085D22Rik,73512,PROTEIN_CODING
1700074L02Rik,73517,PROTEIN_CODING
1700084M22Rik,73522,PROTEIN_CODING
1700081N11Rik,73528,PROTEIN_CODING
1700074I03Rik,73530,PROTEIN_CODING
1700080G18Rik,73533,PROTEIN_CODING
1700100M05Rik,73540,PROTEIN_CODING
1700093A15Rik,73544,PROTEIN_CODING
Cfap141,73545,PROTEIN_CODING
1700094I16Rik,73548,PROTEIN_CODING
1700105G05Rik,73550,PROTEIN_CODING
1700101O05Rik,73551,PROTEIN_CODING
1700106O07Rik,73559,PROTEIN_CODING
1700102F20Rik,73577,PROTEIN_CODING
1700101I19Rik,73589,PROTEIN_CODING
1700112L15Rik,73594,PROTEIN_CODING
1700113H21Rik,73597,PROTEIN_CODING
1700120G11Rik,73599,PROTEIN_CODING
Trp53tg5,73603,PROTEIN_CODING
Zfp433,73610,PROTEIN_CODING
1700127G19Rik,73612,PROTEIN_CODING
1700128I11Rik,73615,PROTEIN_CODING
1700123E06Rik,73629,PROTEIN_CODING
1700121I08Rik,73633,PROTEIN_CODING
1700125C05Rik,73636,PROTEIN_CODING
1700113B19Rik,73640,PROTEIN_CODING
1700125M20Rik,73641,PROTEIN_CODING
2410024F20Rik,73650,PROTEIN_CODING
2210419D22Rik,73661,PROTEIN_CODING
2210037E17Rik,73665,PROTEIN_CODING
Cimip5,73667,PROTEIN_CODING
2410087M07Rik,73687,PROTEIN_CODING
2410125D13Rik,73709,PROTEIN_CODING
Lce1c,73719,PROTEIN_CODING
1110001D16Rik,73725,PROTEIN_CODING
Lce1l,73730,PROTEIN_CODING
4833419A21Rik,73755,PROTEIN_CODING
4833421G17Rik,73757,PROTEIN_CODING
4833420D23Rik,73766,PROTEIN_CODING
4833417J16Rik,73768,PROTEIN_CODING
4930421P05Rik,73771,PROTEIN_CODING
4930432H08Rik,73781,PROTEIN_CODING
4930421P22Rik,73782,PROTEIN_CODING
4930422G07Rik,73783,PROTEIN_CODING
4930431H11Rik,73785,PROTEIN_CODING
4930429L21Rik,73786,PROTEIN_CODING
4833406L22Rik,73787,PROTEIN_CODING
4930401C12Rik,73790,PROTEIN_CODING
4930404K06Rik,73791,PROTEIN_CODING
4930405G09Rik,73793,PROTEIN_CODING
4930402M22Rik,73794,PROTEIN_CODING
4930405N21Rik,73797,PROTEIN_CODING
4930402I19Rik,73798,PROTEIN_CODING
4930401B06Rik,73802,PROTEIN_CODING
4930406D14Rik,73805,PROTEIN_CODING
4930403P22Rik,73807,PROTEIN_CODING
Tex36,73808,PROTEIN_CODING
Satl1,73809,PROTEIN_CODING
4930402C16Rik,73812,PROTEIN_CODING
Fam83e,73813,PROTEIN_CODING
4930403O15Rik,73814,PROTEIN_CODING
4930404F17Rik,73817,PROTEIN_CODING
4930402N20Rik,73819,PROTEIN_CODING
4930401A07Rik,73821,PROTEIN_CODING
0610031I08Rik,73843,PROTEIN_CODING
5430406J06Rik,73848,PROTEIN_CODING
4930428B07Rik,73861,PROTEIN_CODING
Spmip11,73863,PROTEIN_CODING
Pabir3,73866,PROTEIN_CODING
4930415N12Rik,73868,PROTEIN_CODING
4930414H07Rik,73869,PROTEIN_CODING
4930432F03Rik,73876,PROTEIN_CODING
4930415C11Rik,73880,PROTEIN_CODING
4930430M16Rik,73881,PROTEIN_CODING
4930425P05Rik,73882,PROTEIN_CODING
4930429E23Rik,73898,PROTEIN_CODING
4833403J16Rik,73903,PROTEIN_CODING
4833412E19Rik,73905,PROTEIN_CODING
4833419O12Rik,73909,PROTEIN_CODING
4930405A07Rik,73920,PROTEIN_CODING
4930404O17Rik,73925,PROTEIN_CODING
4930408O17Rik,73928,PROTEIN_CODING
4930402C01Rik,73929,PROTEIN_CODING
4930408K12Rik,73930,PROTEIN_CODING
4930406M16Rik,73932,PROTEIN_CODING
4930412O06Rik,73933,PROTEIN_CODING
Cldn34c4,73934,PROTEIN_CODING
Ccdc175,73936,PROTEIN_CODING
4930403O18Rik,73943,PROTEIN_CODING
4930423O20Rik,73946,PROTEIN_CODING
4930415P13Rik,73948,PROTEIN_CODING
4930420N18Rik,73952,PROTEIN_CODING
4930431L21Rik,73954,PROTEIN_CODING
4930449I04Rik,73955,PROTEIN_CODING
4930451G21Rik,73957,PROTEIN_CODING
4930434F21Rik,73963,PROTEIN_CODING
4930449I21Rik,73966,PROTEIN_CODING
4930451A11Rik,73967,PROTEIN_CODING
4930452L12Rik,73974,PROTEIN_CODING
4930442B02Rik,73978,PROTEIN_CODING
4930448E06Rik,73982,PROTEIN_CODING
4930442G10Rik,73986,PROTEIN_CODING
4930438A08Rik,73988,PROTEIN_CODING
4930448A20Rik,73993,PROTEIN_CODING
6330412A17Rik,74005,PROTEIN_CODING
3732407C23Rik,74014,PROTEIN_CODING
3222402N08Rik,74021,PROTEIN_CODING
4632409D06Rik,74036,PROTEIN_CODING
4632432E15Rik,74046,PROTEIN_CODING
4933402E15Rik,74056,PROTEIN_CODING
Serpina3a,74069,PROTEIN_CODING
4933411E02Rik,74077,PROTEIN_CODING
4933412L11Rik,74078,PROTEIN_CODING
4933411K05Rik,74083,PROTEIN_CODING
4933408A14Rik,74084,PROTEIN_CODING
4933411D12Rik,74086,PROTEIN_CODING
0610042E11Rik,74095,PROTEIN_CODING
1200007C13Rik,74119,PROTEIN_CODING
Acoxl,74121,PROTEIN_CODING
Zfp946,74149,PROTEIN_CODING
1300014J16Rik,74160,PROTEIN_CODING
Crct1,74175,PROTEIN_CODING
2310007O11Rik,74177,PROTEIN_CODING
2310024H09Rik,74181,PROTEIN_CODING
1700016H13Rik,74218,PROTEIN_CODING
1700023D08Rik,74223,PROTEIN_CODING
1700017H01Rik,74231,PROTEIN_CODING
2310003L06Rik,74248,PROTEIN_CODING
Klrg2,74253,PROTEIN_CODING
1700037C06Rik,74263,PROTEIN_CODING
1700039M15Rik,74266,PROTEIN_CODING
1700054O19Rik,74272,PROTEIN_CODING
Cldnd2,74276,PROTEIN_CODING
Magea14,74279,PROTEIN_CODING
Tex54,74307,PROTEIN_CODING
1700113P08Rik,74311,PROTEIN_CODING
2900046B09Rik,74327,PROTEIN_CODING
4632404M16Rik,74348,PROTEIN_CODING
4931429L15Rik,74361,PROTEIN_CODING
4932430A15Rik,74381,PROTEIN_CODING
4932432N04Rik,74382,PROTEIN_CODING
4932433N03Rik,74384,PROTEIN_CODING
4932429P19Rik,74389,PROTEIN_CODING
Map10,74393,PROTEIN_CODING
4932441P12Rik,74394,PROTEIN_CODING
Duxf3,74399,PROTEIN_CODING
4933404M09Rik,74404,PROTEIN_CODING
4932442E05Rik,74415,PROTEIN_CODING
4932702M13Rik,74418,PROTEIN_CODING
Lrriq3,74435,PROTEIN_CODING
4933412A08Rik,74445,PROTEIN_CODING
Arl13a,74448,PROTEIN_CODING
4933408M05Rik,74449,PROTEIN_CODING
4933413C19Rik,74452,PROTEIN_CODING
4933416A02Rik,74461,PROTEIN_CODING
Mfsd13b,74466,PROTEIN_CODING
4933440N22Rik,74471,PROTEIN_CODING
5230400M06Rik,74474,PROTEIN_CODING
Rbm31y,74484,PROTEIN_CODING
5430420F09Rik,74491,PROTEIN_CODING
5430439C14Rik,74500,PROTEIN_CODING
5430404G13Rik,74502,PROTEIN_CODING
5530400K19Rik,74507,PROTEIN_CODING
6820402I19Rik,74509,PROTEIN_CODING
9030405F24Rik,74531,PROTEIN_CODING
8430428J23Rik,74534,PROTEIN_CODING
9030409C19Rik,74536,PROTEIN_CODING
9030409K20Rik,74538,PROTEIN_CODING
9030425L15Rik,74539,PROTEIN_CODING
9030417H13Rik,74545,PROTEIN_CODING
9030622M22Rik,74547,PROTEIN_CODING
9130007G19Rik,74550,PROTEIN_CODING
9130401L11Rik,74555,PROTEIN_CODING
9130414P19Rik,74560,PROTEIN_CODING
Fer1l4,74562,PROTEIN_CODING
Rasgef1c,74563,PROTEIN_CODING
4833406M21Rik,74575,PROTEIN_CODING
4833408G04Rik,74578,PROTEIN_CODING
4833419E13Rik,74579,PROTEIN_CODING
4833411I10Rik,74583,PROTEIN_CODING
4833413G10Rik,74584,PROTEIN_CODING
4833420L08Rik,74586,PROTEIN_CODING
4833422B07Rik,74587,PROTEIN_CODING
4833421K07Rik,74594,PROTEIN_CODING
4833417J20Rik,74604,PROTEIN_CODING
4833412K13Rik,74607,PROTEIN_CODING
4833410I11Rik,74612,PROTEIN_CODING
4833412C15Rik,74613,PROTEIN_CODING
4930432B10Rik,74619,PROTEIN_CODING
4930423C22Rik,74628,PROTEIN_CODING
4930432N10Rik,74630,PROTEIN_CODING
4930428F12Rik,74632,PROTEIN_CODING
4930423D22Rik,74634,PROTEIN_CODING
4930429N05Rik,74639,PROTEIN_CODING
4930431C11Rik,74641,PROTEIN_CODING
4930426D05Rik,74644,PROTEIN_CODING
4930433M22Rik,74650,PROTEIN_CODING
4930435M08Rik,74651,PROTEIN_CODING
4930453J04Rik,74652,PROTEIN_CODING
4930445G23Rik,74658,PROTEIN_CODING
4930433J02Rik,74664,PROTEIN_CODING
4930448D08Rik,74671,PROTEIN_CODING
4930456G14Rik,74678,PROTEIN_CODING
Dnaaf8,74684,PROTEIN_CODING
4930442P07Rik,74692,PROTEIN_CODING
4930510E17Rik,74695,PROTEIN_CODING
4930519A11Rik,74696,PROTEIN_CODING
4930505O19Rik,74705,PROTEIN_CODING
4930521G14Rik,74707,PROTEIN_CODING
4930519E07Rik,74713,PROTEIN_CODING
4930511J24Rik,74714,PROTEIN_CODING
4930519P11Rik,74721,PROTEIN_CODING
4930517J16Rik,74722,PROTEIN_CODING
4930517G19Rik,74727,PROTEIN_CODING
5033428C03Rik,74728,PROTEIN_CODING
5033425B01Rik,74733,PROTEIN_CODING
5830400J07Rik,74739,PROTEIN_CODING
5830407F19Rik,74746,PROTEIN_CODING
5830408B19Rik,74756,PROTEIN_CODING
4833419G08Rik,74842,PROTEIN_CODING
4833446E11Rik,74848,PROTEIN_CODING
Spin2-ps1,74851,PROTEIN_CODING
Fam228a,74855,PROTEIN_CODING
4930448O17Rik,74857,PROTEIN_CODING
4930451E06Rik,74858,PROTEIN_CODING
4930447C11Rik,74863,PROTEIN_CODING
4930445B03Rik,74867,PROTEIN_CODING
4930447G04Rik,74869,PROTEIN_CODING
4930443G03Rik,74873,PROTEIN_CODING
4930444E06Rik,74874,PROTEIN_CODING
4930458K08Rik,74877,PROTEIN_CODING
4930445B16Rik,74880,PROTEIN_CODING
4930461L14Rik,74882,PROTEIN_CODING
4930456J16Rik,74887,PROTEIN_CODING
