OFFICIAL_SYMBOL,IDENTIFIER_ID,Gene_Type
MYOT,9499,PROTEIN_CODING
FXR2,9513,PROTEIN_CODING
NPEPPS,9520,PROTEIN_CODING
POLR1C,9533,PROTEIN_CODING
GTF2IRD1,9569,PROTEIN_CODING
BABAM2,9577,PROTEIN_CODING
PDIA4,9601,PROTEIN_CODING
RIN1,9610,PROTEIN_CODING
RGS6,9628,PROTEIN_CODING
CD53,963,PROTEIN_CODING
CLCA2,9635,PROTEIN_CODING
FEZ1,9638,PROTEIN_CODING
SH3PXD2A,9644,PROTEIN_CODING
SOCS5,9655,PROTEIN_CODING
EIF5B,9669,PROTEIN_CODING
SDC3,9672,PROTEIN_CODING
GREB1,9687,PROTEIN_CODING
NUP93,9688,PROTEIN_CODING
UBE3C,9690,PROTEIN_CODING
SEMA3E,9723,PROTEIN_CODING
ATG13,9776,PROTEIN_CODING
DLGAP5,9787,PROTEIN_CODING
IST1,9798,PROTEIN_CODING
TOMM20,9804,PROTEIN_CODING
RNF40,9810,PROTEIN_CODING
TOMM70,9868,PROTEIN_CODING
TLK1,9874,PROTEIN_CODING
POM121,9883,PROTEIN_CODING
NUAK1,9891,PROTEIN_CODING
FIG4,9896,PROTEIN_CODING
UBAP2L,9898,PROTEIN_CODING
SV2A,9900,PROTEIN_CODING
G3BP2,9908,PROTEIN_CODING
SEC16A,9919,PROTEIN_CODING
P2RY14,9934,PROTEIN_CODING
OXSR1,9943,PROTEIN_CODING
CCS,9973,PROTEIN_CODING
NR1D2,9975,PROTEIN_CODING
THOC1,9984,PROTEIN_CODING
HNRNPDL,9987,PROTEIN_CODING
SLC12A6,9990,PROTEIN_CODING
ACOT8,10005,PROTEIN_CODING
FRAT1,10023,PROTEIN_CODING
TIMM23,100287932,PROTEIN_CODING
PARP3,10039,PROTEIN_CODING
TOM1,10043,PROTEIN_CODING
MAMLD1,10046,PROTEIN_CODING
APELA,100506013,PROTEIN_CODING
GJC1,10052,PROTEIN_CODING
AP1M2,10053,PROTEIN_CODING
ABCF2,10061,PROTEIN_CODING
COX17,10063,PROTEIN_CODING
SCAMP3,10067,PROTEIN_CODING
PTPRU,10076,PROTEIN_CODING
GPC6,10082,PROTEIN_CODING
ARPC4,10093,PROTEIN_CODING
ARL4C,10123,PROTEIN_CODING
ABI2,10152,PROTEIN_CODING
PDZK1IP1,10158,PROTEIN_CODING
BLACAT1,101669762,PROTEIN_CODING
SORBS3,10174,PROTEIN_CODING
CDK3,1018,PROTEIN_CODING
DHRS2,10202,PROTEIN_CODING
NUTF2,10204,PROTEIN_CODING
TRIM13,10206,PROTEIN_CODING
PATJ,10207,PROTEIN_CODING
CTDSPL,10217,PROTEIN_CODING
ANGPTL7,10218,PROTEIN_CODING
CD96,10225,PROTEIN_CODING
RASGRP2,10235,PROTEIN_CODING
DCAF7,10238,PROTEIN_CODING
GLYAT,10249,PROTEIN_CODING
CNKSR1,10256,PROTEIN_CODING
RAMP3,10268,PROTEIN_CODING
LOC102723407,102723407,PROTEIN_CODING
SAP18,10284,PROTEIN_CODING
BCAS2,10286,PROTEIN_CODING
RGS19,10287,PROTEIN_CODING
TRAIP,10293,PROTEIN_CODING
APC2,10297,PROTEIN_CODING
MARCHF6,10299,PROTEIN_CODING
B3GALT5,10317,PROTEIN_CODING
TRDN,10345,PROTEIN_CODING
CACNG2,10369,PROTEIN_CODING
CDR2,1039,PROTEIN_CODING
ANAPC10,10393,PROTEIN_CODING
MYL9,10398,PROTEIN_CODING
SPON2,10417,PROTEIN_CODING
CD2BP2,10421,PROTEIN_CODING
PGRMC2,10424,PROTEIN_CODING
LYPLA1,10434,PROTEIN_CODING
IFI30,10437,PROTEIN_CODING
FAM3C,10447,PROTEIN_CODING
PPIE,10450,PROTEIN_CODING
CLEC10A,10462,PROTEIN_CODING
ZBTB18,10472,PROTEIN_CODING
EIF3M,10480,PROTEIN_CODING
VTI1B,10490,PROTEIN_CODING
STK25,10494,PROTEIN_CODING
UNC13B,10497,PROTEIN_CODING
CIB2,10518,PROTEIN_CODING
IPO8,10526,PROTEIN_CODING
PITRM1,10531,PROTEIN_CODING
BATF,10538,PROTEIN_CODING
CEBPG,1054,PROTEIN_CODING
ANP32B,10541,PROTEIN_CODING
SLC35A1,10559,PROTEIN_CODING
TACC2,10579,PROTEIN_CODING
IFITM2,10581,PROTEIN_CODING
SCGN,10590,PROTEIN_CODING
AHSA1,10598,PROTEIN_CODING
USP16,10600,PROTEIN_CODING
PAIP1,10605,PROTEIN_CODING
ERLIN1,10613,PROTEIN_CODING
TGOLN2,10618,PROTEIN_CODING
ARID3B,10620,PROTEIN_CODING
TRIM16,10626,PROTEIN_CODING
RAD51AP1,10635,PROTEIN_CODING
RGS14,10636,PROTEIN_CODING
YKT6,10652,PROTEIN_CODING
PMVK,10654,PROTEIN_CODING
LBX1,10660,PROTEIN_CODING
FARS2,10667,PROTEIN_CODING
RRAGA,10670,PROTEIN_CODING
ADCY1,107,PROTEIN_CODING
YME1L1,10730,PROTEIN_CODING
KIF1C,10749,PROTEIN_CODING
NUP50,10762,PROTEIN_CODING
NCKAP1,10787,PROTEIN_CODING
ADCY2,108,PROTEIN_CODING
SDCCAG8,10806,PROTEIN_CODING
NOXA1,10811,PROTEIN_CODING
UTP14A,10813,PROTEIN_CODING
CPLX2,10814,PROTEIN_CODING
CPLX1,10815,PROTEIN_CODING
CLPX,10845,PROTEIN_CODING
POLR1G,10849,PROTEIN_CODING
SLC22A7,10864,PROTEIN_CODING
USP20,10868,PROTEIN_CODING
USP19,10869,PROTEIN_CODING
CEACAM8,1088,PROTEIN_CODING
CPSF4,10898,PROTEIN_CODING
BRD8,10902,PROTEIN_CODING
BLCAP,10904,PROTEIN_CODING
TXNL4A,10907,PROTEIN_CODING
MORF4L1,10933,PROTEIN_CODING
KDELR1,10945,PROTEIN_CODING
SF3A3,10946,PROTEIN_CODING
TOMM34,10953,PROTEIN_CODING
LMAN2,10960,PROTEIN_CODING
MLLT11,10962,PROTEIN_CODING
ASCC3,10973,PROTEIN_CODING
RAB32,10981,PROTEIN_CODING
GCN1,10985,PROTEIN_CODING
SLC27A2,11001,PROTEIN_CODING
TLK2,11011,PROTEIN_CODING
ATF7,11016,PROTEIN_CODING
LILRA2,11027,PROTEIN_CODING
RAB31,11031,PROTEIN_CODING
ADAP1,11033,PROTEIN_CODING
DSTN,11034,PROTEIN_CODING
OGFR,11054,PROTEIN_CODING
CNMD,11061,PROTEIN_CODING
SOX30,11063,PROTEIN_CODING
TRIM31,11074,PROTEIN_CODING
TRIOBP,11078,PROTEIN_CODING
KERA,11081,PROTEIN_CODING
DIDO1,11083,PROTEIN_CODING
AKR1C4,1109,PROTEIN_CODING
KATNA1,11104,PROTEIN_CODING
PRDM5,11107,PROTEIN_CODING
CEP43,11116,PROTEIN_CODING
BTN3A1,11119,PROTEIN_CODING
FOXN3,1112,PROTEIN_CODING
PTPRT,11122,PROTEIN_CODING
ZWINT,11130,PROTEIN_CODING
PLAAT3,11145,PROTEIN_CODING
GLMN,11146,PROTEIN_CODING
HHLA2,11148,PROTEIN_CODING
POPDC1,11149,PROTEIN_CODING
LDB3,11155,PROTEIN_CODING
NUDT5,11164,PROTEIN_CODING
FAM107A,11170,PROTEIN_CODING
BAZ1A,11177,PROTEIN_CODING
LZTS1,11178,PROTEIN_CODING
CEP250,11190,PROTEIN_CODING
ABCB8,11194,PROTEIN_CODING
CHKB,1120,PROTEIN_CODING
TREX2,11219,PROTEIN_CODING
RPL35,11224,PROTEIN_CODING
GALNT6,11226,PROTEIN_CODING
SEC63,11231,PROTEIN_CODING
POLG2,11232,PROTEIN_CODING
ZHX1,11244,PROTEIN_CODING
CAVIN3,112464,PROTEIN_CODING
SLC6A14,11254,PROTEIN_CODING
XPOT,11260,PROTEIN_CODING
CHP1,11261,PROTEIN_CODING
DUSP12,11266,PROTEIN_CODING
DDX19B,11269,PROTEIN_CODING
ATXN2L,11273,PROTEIN_CODING
SCN11A,11280,PROTEIN_CODING
HOGA1,112817,PROTEIN_CODING
B4GALT7,11285,PROTEIN_CODING
ADCY7,113,PROTEIN_CODING
PLCD3,113026,PROTEIN_CODING
CD300A,11314,PROTEIN_CODING
COPE,11316,PROTEIN_CODING
TMC6,11322,PROTEIN_CODING
TUSC2,11334,PROTEIN_CODING
EXOC3,11336,PROTEIN_CODING
SYNPO,11346,PROTEIN_CODING
CYP2U1,113612,PROTEIN_CODING
ADCY8,114,PROTEIN_CODING
CHRNB1,1140,PROTEIN_CODING
BUD23,114049,PROTEIN_CODING
UCN3,114131,PROTEIN_CODING
LACTB,114294,PROTEIN_CODING
CHRND,1144,PROTEIN_CODING
MAL2,114569,PROTEIN_CODING
CHRNG,1146,PROTEIN_CODING
LMTK3,114783,PROTEIN_CODING
FMNL2,114793,PROTEIN_CODING
OSBPL1A,114876,PROTEIN_CODING
OSBPL8,114882,PROTEIN_CODING
CIDEA,1149,PROTEIN_CODING
C1QTNF6,114904,PROTEIN_CODING
SLC26A9,115019,PROTEIN_CODING
ATG4A,115201,PROTEIN_CODING
KCTD12,115207,PROTEIN_CODING
ARHGEF25,115557,PROTEIN_CODING
ARL11,115761,PROTEIN_CODING
CKMT1B,1159,PROTEIN_CODING
FOXP4,116113,PROTEIN_CODING
CMTM5,116173,PROTEIN_CODING
IL22RA2,116379,PROTEIN_CODING
ARAP1,116985,PROTEIN_CODING
SCGB3A2,117156,PROTEIN_CODING
SSX2IP,117178,PROTEIN_CODING
FTSJ3,117246,PROTEIN_CODING
TAGAP,117289,PROTEIN_CODING
AP1S1,1174,PROTEIN_CODING
RLN3,117579,PROTEIN_CODING
CLCN4,1183,PROTEIN_CODING
MMP21,118856,PROTEIN_CODING
CLIC2,1193,PROTEIN_CODING
CLK2,1196,PROTEIN_CODING
CLPS,1208,PROTEIN_CODING
CLTB,1212,PROTEIN_CODING
LRIG3,121227,PROTEIN_CODING
NEDD1,121441,PROTEIN_CODING
FGD4,121512,PROTEIN_CODING
ALKBH2,121642,PROTEIN_CODING
JDP2,122953,PROTEIN_CODING
LEO1,123169,PROTEIN_CODING
CMTM3,123920,PROTEIN_CODING
NOXO1,124056,PROTEIN_CODING
ZG16B,124220,PROTEIN_CODING
USH1G,124590,PROTEIN_CODING
CNGB1,1258,PROTEIN_CODING
CNGA1,1259,PROTEIN_CODING
OSCAR,126014,PROTEIN_CODING
CPT1C,126129,PROTEIN_CODING
CYP4F22,126410,PROTEIN_CODING
CNN3,1266,PROTEIN_CODING
GJB4,127534,PROTEIN_CODING
SYT2,127833,PROTEIN_CODING
KLF17,128209,PROTEIN_CODING
IQGAP3,128239,PROTEIN_CODING
DIS3L2,129563,PROTEIN_CODING
AADAC,13,PROTEIN_CODING
ACVR1C,130399,PROTEIN_CODING
COL16A1,1307,PROTEIN_CODING
CHCHD4,131474,PROTEIN_CODING
DCBLD2,131566,PROTEIN_CODING
ADK,132,PROTEIN_CODING
CORT,1325,PROTEIN_CODING
EVC2,132884,PROTEIN_CODING
COX5B,1329,PROTEIN_CODING
TAAR1,134864,PROTEIN_CODING
STXBP5,134957,PROTEIN_CODING
PACRG,135138,PROTEIN_CODING
CPA1,1357,PROTEIN_CODING
CPA3,1359,PROTEIN_CODING
NOBOX,135935,PROTEIN_CODING
CPD,1362,PROTEIN_CODING
KLF14,136259,PROTEIN_CODING
VPS37A,137492,PROTEIN_CODING
HGSNAT,138050,PROTEIN_CODING
CRAT,1384,PROTEIN_CODING
GPR119,139760,PROTEIN_CODING
MUC17,140453,PROTEIN_CODING
APOBEC3D,140564,PROTEIN_CODING
S100A16,140576,PROTEIN_CODING
MACROD2,140733,PROTEIN_CODING
SLC34A3,142680,PROTEIN_CODING
PARP4,143,PROTEIN_CODING
MPP7,143098,PROTEIN_CODING
PIWIL4,143689,PROTEIN_CODING
PLEKHA7,144100,PROTEIN_CODING
PRICKLE1,144165,PROTEIN_CODING
LACC1,144811,PROTEIN_CODING
B3GLCT,145173,PROTEIN_CODING
NRG4,145957,PROTEIN_CODING
CARMIL2,146206,PROTEIN_CODING
NCAN,1463,PROTEIN_CODING
SLC25A10,1468,PROTEIN_CODING
EME1,146956,PROTEIN_CODING
CST2,1470,PROTEIN_CODING
TMC8,147138,PROTEIN_CODING
CST4,1472,PROTEIN_CODING
CCBE1,147372,PROTEIN_CODING
DSG4,147409,PROTEIN_CODING
CSTF1,1477,PROTEIN_CODING
CSTF3,1479,PROTEIN_CODING
RC3H1,149041,PROTEIN_CODING
CLDN19,149461,PROTEIN_CODING
CTNNA2,1496,PROTEIN_CODING
SIK1,150094,PROTEIN_CODING
ERFE,151176,PROTEIN_CODING
AMOTL1,154810,PROTEIN_CODING
CYP2C18,1562,PROTEIN_CODING
PEBP4,157310,PROTEIN_CODING
CDCA2,157313,PROTEIN_CODING
ESCO2,157570,PROTEIN_CODING
FREM1,158326,PROTEIN_CODING
NKX2-3,159296,PROTEIN_CODING
DGKG,1608,PROTEIN_CODING
STRC,161497,PROTEIN_CODING
BRINP1,1620,PROTEIN_CODING
NAGS,162417,PROTEIN_CODING
DBP,1628,PROTEIN_CODING
SASS6,163786,PROTEIN_CODING
DDT,1652,PROTEIN_CODING
TLE5,166,PROTEIN_CODING
DDX10,1662,PROTEIN_CODING
SGMS2,166929,PROTEIN_CODING
DEFA6,1671,PROTEIN_CODING
DCP2,167227,PROTEIN_CODING
LCA5,167691,PROTEIN_CODING
DACT2,168002,PROTEIN_CODING
BMPER,168667,PROTEIN_CODING
CLEC4C,170482,PROTEIN_CODING
ADAMTS18,170692,PROTEIN_CODING
ZNF384,171017,PROTEIN_CODING
SYNPO2,171024,PROTEIN_CODING
NLRP6,171389,PROTEIN_CODING
DIAPH2,1730,PROTEIN_CODING
DLX2,1746,PROTEIN_CODING
DMRT1,1761,PROTEIN_CODING
DYNC1I1,1780,PROTEIN_CODING
DYNC1I2,1781,PROTEIN_CODING
ABAT,18,PROTEIN_CODING
DPH1,1801,PROTEIN_CODING
DPT,1805,PROTEIN_CODING
DR1,1810,PROTEIN_CODING
DRG2,1819,PROTEIN_CODING
DSCAM,1826,PROTEIN_CODING
DTX1,1840,PROTEIN_CODING
DUSP2,1844,PROTEIN_CODING
E4F1,1877,PROTEIN_CODING
GPR183,1880,PROTEIN_CODING
AGO4,192670,PROTEIN_CODING
EFNB3,1949,PROTEIN_CODING
CELSR2,1952,PROTEIN_CODING
EIF2B1,1967,PROTEIN_CODING
EIF4EBP2,1979,PROTEIN_CODING
EIF5,1983,PROTEIN_CODING
CELA1,1990,PROTEIN_CODING
ELAVL2,1993,PROTEIN_CODING
ABCA2,20,PROTEIN_CODING
ELF4,2000,PROTEIN_CODING
ELK4,2005,PROTEIN_CODING
GKN2,200504,PROTEIN_CODING
APLF,200558,PROTEIN_CODING
SPRED2,200734,PROTEIN_CODING
ARL13B,200894,PROTEIN_CODING
MUC20,200958,PROTEIN_CODING
EMP3,2014,PROTEIN_CODING
STT3B,201595,PROTEIN_CODING
EN1,2019,PROTEIN_CODING
CMYA5,202333,PROTEIN_CODING
VMA21,203547,PROTEIN_CODING
EPB41L1,2036,PROTEIN_CODING
EPB41L2,2037,PROTEIN_CODING
DMTN,2039,PROTEIN_CODING
EPHA8,2046,PROTEIN_CODING
AK4,205,PROTEIN_CODING
CLN8,2055,PROTEIN_CODING
ERF,2077,PROTEIN_CODING
ESD,2098,PROTEIN_CODING
EVC,2121,PROTEIN_CODING
EXTL3,2137,PROTEIN_CODING
EZH1,2145,PROTEIN_CODING
FABP6,2172,PROTEIN_CODING
FANCB,2187,PROTEIN_CODING
SAMD9L,219285,PROTEIN_CODING
FARSA,2193,PROTEIN_CODING
FAU,2197,PROTEIN_CODING
STOX1,219736,PROTEIN_CODING
CCNY,219771,PROTEIN_CODING
ATOH7,220202,PROTEIN_CODING
MARCHF8,220972,PROTEIN_CODING
ALKBH3,221120,PROTEIN_CODING
SKA3,221150,PROTEIN_CODING
BRAT1,221927,PROTEIN_CODING
THSD7A,221981,PROTEIN_CODING
GPRC6A,222545,PROTEIN_CODING
FDX1,2230,PROTEIN_CODING
FDXR,2232,PROTEIN_CODING
GPC4,2239,PROTEIN_CODING
ABCD2,225,PROTEIN_CODING
MAPK15,225689,PROTEIN_CODING
CASC3,22794,PROTEIN_CODING
ITGA11,22801,PROTEIN_CODING
MRAS,22808,PROTEIN_CODING
COPZ1,22818,PROTEIN_CODING
HSPA4L,22824,PROTEIN_CODING
AAK1,22848,PROTEIN_CODING
CPEB3,22849,PROTEIN_CODING
LMTK2,22853,PROTEIN_CODING
NTNG1,22854,PROTEIN_CODING
CILK1,22858,PROTEIN_CODING
CNKSR2,22866,PROTEIN_CODING
FKBP3,2287,PROTEIN_CODING
MLXIP,22877,PROTEIN_CODING
ZNF365,22891,PROTEIN_CODING
RPH3A,22895,PROTEIN_CODING
CEP164,22897,PROTEIN_CODING
TRAK1,22906,PROTEIN_CODING
MMRN1,22915,PROTEIN_CODING
ZP1,22917,PROTEIN_CODING
KIFAP3,22920,PROTEIN_CODING
MAPRE3,22924,PROTEIN_CODING
ELL2,22936,PROTEIN_CODING
FOXD1,2297,PROTEIN_CODING
PAXIP1,22976,PROTEIN_CODING
CEP131,22994,PROTEIN_CODING
CEP152,22995,PROTEIN_CODING
RIMS1,22999,PROTEIN_CODING
ALDOC,230,PROTEIN_CODING
FOXE3,2301,PROTEIN_CODING
STK38L,23012,PROTEIN_CODING
FAIM2,23017,PROTEIN_CODING
FOXJ1,2302,PROTEIN_CODING
UNC13A,23025,PROTEIN_CODING
MYT1L,23040,PROTEIN_CODING
TNIK,23043,PROTEIN_CODING
FNBP1,23048,PROTEIN_CODING
NMNAT2,23057,PROTEIN_CODING
SETD1B,23067,PROTEIN_CODING
ERP44,23071,PROTEIN_CODING
SWAP70,23075,PROTEIN_CODING
RRP1B,23076,PROTEIN_CODING
ZNF423,23090,PROTEIN_CODING
CDK19,23097,PROTEIN_CODING
PLXND1,23129,PROTEIN_CODING
MAST2,23139,PROTEIN_CODING
SEPTIN6,23157,PROTEIN_CODING
MAPK8IP3,23162,PROTEIN_CODING
MPRIP,23164,PROTEIN_CODING
NUP205,23165,PROTEIN_CODING
GPD1L,23171,PROTEIN_CODING
PASK,23178,PROTEIN_CODING
LARP4B,23185,PROTEIN_CODING
PHLDB1,23187,PROTEIN_CODING
FAM120A,23196,PROTEIN_CODING
PSME4,23198,PROTEIN_CODING
PMPCA,23203,PROTEIN_CODING
TBC1D1,23216,PROTEIN_CODING
ARHGEF9,23229,PROTEIN_CODING
SIK2,23235,PROTEIN_CODING
ASTN2,23245,PROTEIN_CODING
BOP1,23246,PROTEIN_CODING
SCFD1,23256,PROTEIN_CODING
DDHD2,23259,PROTEIN_CODING
FMO1,2326,PROTEIN_CODING
MCF2L,23263,PROTEIN_CODING
NUP160,23279,PROTEIN_CODING
SMG6,23293,PROTEIN_CODING
UBR2,23304,PROTEIN_CODING
TRIM2,23321,PROTEIN_CODING
ESYT1,23344,PROTEIN_CODING
USP24,23358,PROTEIN_CODING
OBSL1,23363,PROTEIN_CODING
TNS2,23371,PROTEIN_CODING
SRGAP2,23380,PROTEIN_CODING
SIK3,23387,PROTEIN_CODING
MED13L,23389,PROTEIN_CODING
FNTA,2339,PROTEIN_CODING
ZDHHC17,23390,PROTEIN_CODING
NCAPH,23397,PROTEIN_CODING
COTL1,23406,PROTEIN_CODING
FNTB,2342,PROTEIN_CODING
SLC7A8,23428,PROTEIN_CODING
SLC44A1,23446,PROTEIN_CODING
ABCB10,23456,PROTEIN_CODING
ABCB9,23457,PROTEIN_CODING
ICMT,23463,PROTEIN_CODING
ETHE1,23474,PROTEIN_CODING
ZFYVE26,23503,PROTEIN_CODING
MORC3,23515,PROTEIN_CODING
CABIN1,23523,PROTEIN_CODING
ARHGAP45,23526,PROTEIN_CODING
ZNF281,23528,PROTEIN_CODING
SEC14L2,23541,PROTEIN_CODING
PIGN,23556,PROTEIN_CODING
SNAPIN,23557,PROTEIN_CODING
WBP2,23558,PROTEIN_CODING
GTPBP4,23560,PROTEIN_CODING
ARL2BP,23568,PROTEIN_CODING
CCNDBP1,23582,PROTEIN_CODING
ORC6,23594,PROTEIN_CODING
ORC3,23595,PROTEIN_CODING
PATZ1,23598,PROTEIN_CODING
CLEC5A,23601,PROTEIN_CODING
DAPK2,23604,PROTEIN_CODING
MKRN1,23608,PROTEIN_CODING
CBLC,23624,PROTEIN_CODING
SSBP2,23635,PROTEIN_CODING
LDOC1,23641,PROTEIN_CODING
EDC4,23644,PROTEIN_CODING
PLXNB2,23654,PROTEIN_CODING
OSBP2,23762,PROTEIN_CODING
MAFF,23764,PROTEIN_CODING
BRD1,23774,PROTEIN_CODING
BCL2L13,23786,PROTEIN_CODING
FTSJ1,24140,PROTEIN_CODING
TFIP11,24144,PROTEIN_CODING
ALOX12B,242,PROTEIN_CODING
SPDYA,245711,PROTEIN_CODING
STH,246744,PROTEIN_CODING
FRG1,2483,PROTEIN_CODING
IPMK,253430,PROTEIN_CODING
ZBTB38,253461,PROTEIN_CODING
EBF3,253738,PROTEIN_CODING
MSRB3,253827,PROTEIN_CODING
YTHDF3,253943,PROTEIN_CODING
MCM9,254394,PROTEIN_CODING
H2BC1,255626,PROTEIN_CODING
GABRA4,2557,PROTEIN_CODING
GABRA6,2559,PROTEIN_CODING
PTF1A,256297,PROTEIN_CODING
GABRE,2564,PROTEIN_CODING
MFSD8,256471,PROTEIN_CODING
GABRR2,2570,PROTEIN_CODING
GCSAM,257144,PROTEIN_CODING
SLC24A2,25769,PROTEIN_CODING
CBY1,25776,PROTEIN_CODING
RASGRP3,25780,PROTEIN_CODING
RAB3GAP2,25782,PROTEIN_CODING
FSCN2,25794,PROTEIN_CODING
AMBN,258,PROTEIN_CODING
SAMM50,25813,PROTEIN_CODING
ARIH1,25820,PROTEIN_CODING
MTO1,25821,PROTEIN_CODING
SULT4A1,25830,PROTEIN_CODING
WHRN,25861,PROTEIN_CODING
RPL36,25873,PROTEIN_CODING
LETMD1,25875,PROTEIN_CODING
POLR1A,25885,PROTEIN_CODING
PLEKHG4,25894,PROTEIN_CODING
NELFB,25920,PROTEIN_CODING
ZNF521,25925,PROTEIN_CODING
SOSTDC1,25928,PROTEIN_CODING
GAMT,2593,PROTEIN_CODING
IL4I1,259307,PROTEIN_CODING
NECTIN3,25945,PROTEIN_CODING
L3MBTL1,26013,PROTEIN_CODING
LRP10,26020,PROTEIN_CODING
OSBPL3,26031,PROTEIN_CODING
GLCE,26035,PROTEIN_CODING
MAGI3,260425,PROTEIN_CODING
SENP6,26054,PROTEIN_CODING
RAB11FIP5,26056,PROTEIN_CODING
POLDIP2,26073,PROTEIN_CODING
ABHD12,26090,PROTEIN_CODING
TOR1AIP1,26092,PROTEIN_CODING
CHTOP,26097,PROTEIN_CODING
WIPI2,26100,PROTEIN_CODING
WSB1,26118,PROTEIN_CODING
NOC2L,26155,PROTEIN_CODING
RSL1D1,26156,PROTEIN_CODING
NPHP4,261734,PROTEIN_CODING
FBXO2,26232,PROTEIN_CODING
FBXL5,26234,PROTEIN_CODING
FBXL4,26235,PROTEIN_CODING
KLHL3,26249,PROTEIN_CODING
CABYR,26256,PROTEIN_CODING
FBXW8,26259,PROTEIN_CODING
PLA2G2D,26279,PROTEIN_CODING
MYCBP,26292,PROTEIN_CODING
GBP2,2634,PROTEIN_CODING
NR6A1,2649,PROTEIN_CODING
GCNT2,2651,PROTEIN_CODING
INTS6,26512,PROTEIN_CODING
OPN1MW,2652,PROTEIN_CODING
DAZAP1,26528,PROTEIN_CODING
RGS17,26575,PROTEIN_CODING
TBL2,26608,PROTEIN_CODING
ELP4,26610,PROTEIN_CODING
GDI2,2665,PROTEIN_CODING
GFRA2,2675,PROTEIN_CODING
CBLIF,2694,PROTEIN_CODING
COPG2,26958,PROTEIN_CODING
AP3M1,26985,PROTEIN_CODING
AKAP8L,26993,PROTEIN_CODING
RNF11,26994,PROTEIN_CODING
CYFIP2,26999,PROTEIN_CODING
DNAJC2,27000,PROTEIN_CODING
USP21,27005,PROTEIN_CODING
TPK1,27010,PROTEIN_CODING
DNAI1,27019,PROTEIN_CODING
NPHP3,27031,PROTEIN_CODING
LYPD3,27076,PROTEIN_CODING
AMPD2,271,PROTEIN_CODING
GK,2710,PROTEIN_CODING
EIF2AK1,27102,PROTEIN_CODING
DKK4,27121,PROTEIN_CODING
INVS,27130,PROTEIN_CODING
SNX5,27131,PROTEIN_CODING
CHIA,27159,PROTEIN_CODING
SLC39A1,27173,PROTEIN_CODING
IL17C,27189,PROTEIN_CODING
HCAR1,27198,PROTEIN_CODING
AMPD3,272,PROTEIN_CODING
BBS9,27241,PROTEIN_CODING
CHMP2A,27243,PROTEIN_CODING
RNF115,27246,PROTEIN_CODING
NFU1,27247,PROTEIN_CODING
LSM1,27257,PROTEIN_CODING
SRPX2,27286,PROTEIN_CODING
RND1,27289,PROTEIN_CODING
CRCP,27297,PROTEIN_CODING
BMP10,27302,PROTEIN_CODING
HPGDS,27306,PROTEIN_CODING
PCDH11X,27328,PROTEIN_CODING
EIF3K,27335,PROTEIN_CODING
HTATSF1,27336,PROTEIN_CODING
GLG1,2734,PROTEIN_CODING
TMEM97,27346,PROTEIN_CODING
GNAT1,2779,PROTEIN_CODING
GNAZ,2781,PROTEIN_CODING
GNS,2799,PROTEIN_CODING
AMY2B,280,PROTEIN_CODING
GOLGA3,2802,PROTEIN_CODING
GOLGA4,2803,PROTEIN_CODING
GP5,2814,PROTEIN_CODING
GPD2,2820,PROTEIN_CODING
GPM6A,2823,PROTEIN_CODING
CCR10,2826,PROTEIN_CODING
AQP11,282679,PROTEIN_CODING
GPR4,2828,PROTEIN_CODING
XCR1,2829,PROTEIN_CODING
SLC24A5,283652,PROTEIN_CODING
GPR15,2838,PROTEIN_CODING
GPR17,2840,PROTEIN_CODING
KANSL1,284058,PROTEIN_CODING
CXCL17,284340,PROTEIN_CODING
ZNF326,284695,PROTEIN_CODING
SLC9A9,285195,PROTEIN_CODING
SH3PXD2B,285590,PROTEIN_CODING
PNPLA1,285848,PROTEIN_CODING
GPR35,2859,PROTEIN_CODING
NSMCE2,286053,PROTEIN_CODING
GPR37,2861,PROTEIN_CODING
SCARA5,286133,PROTEIN_CODING
FFAR3,2865,PROTEIN_CODING
LIN9,286826,PROTEIN_CODING
MKNK2,2872,PROTEIN_CODING
GRID2,2895,PROTEIN_CODING
DCPS,28960,PROTEIN_CODING
OSTM1,28962,PROTEIN_CODING
MRPS18B,28973,PROTEIN_CODING
ACAD9,28976,PROTEIN_CODING
MCTS1,28985,PROTEIN_CODING
DBNL,28988,PROTEIN_CODING
MACROD1,28992,PROTEIN_CODING
GRIK4,2900,PROTEIN_CODING
GRINA,2907,PROTEIN_CODING
MED4,29079,PROTEIN_CODING
PHPT1,29085,PROTEIN_CODING
BABAM1,29086,PROTEIN_CODING
SCG3,29106,PROTEIN_CODING
CLEC2D,29121,PROTEIN_CODING
PRSS50,29122,PROTEIN_CODING
GRM6,2916,PROTEIN_CODING
GRM8,2918,PROTEIN_CODING
GSTM4,2948,PROTEIN_CODING
GSTT2,2953,PROTEIN_CODING
GTF2H3,2967,PROTEIN_CODING
GTF3C1,2975,PROTEIN_CODING
TMOD3,29766,PROTEIN_CODING
GUCA2A,2980,PROTEIN_CODING
ZDHHC8,29801,PROTEIN_CODING
REPIN1,29803,PROTEIN_CODING
GUCA2B,2981,PROTEIN_CODING
GUCY1B1,2983,PROTEIN_CODING
CPSF1,29894,PROTEIN_CODING
TRA2A,29896,PROTEIN_CODING
GPR132,29933,PROTEIN_CODING
DSE,29940,PROTEIN_CODING
OSGIN1,29948,PROTEIN_CODING
SERTAD1,29950,PROTEIN_CODING
